MOCS ID,Fiscal Year,Source,Council Member,Legal Name of Organization,EIN,Status,amount,Agency,Program Name,Address,Address 2 (optional),City,State,Postcode,Purpose of Funds,Fiscal Conduit Name,FC EIN,Borough,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
FY16 3792,2016,Local,Dickens,Ralph Lauren Center for Cancer Care and Prevention,20597827,Cleared,5000,DOHMH,,1919 Madison Avenue 2,,New York,New YorkNY,10035,"The Ralph Lauren Center (RLC) funds will provide cancer screening and treatment for low income, minority and un/underinsured patients in City Council District 9",,,MANHATTAN,40.804773,-73.941382,11,9,198,1081462,1017480035,East Harlem North
FY16 5467,2016,MWBE Leadership Associations,,South Bronx Overall Economic Development Corporation,132736022,Cleared,88855,DSBS,,555 Bergen Avenue,3rd Floor,Bronx,New YorkNY,10455,Funding will provide for a range of services including guidance on government contracting for potential or City-certified Minority and Women-Owned Businesses (MWBEs); assistance in connecting MWBEs to potential customers; aid in the development of bids and proposals; assistance in securing project financing and bonding; and the promotion and marketing of the City’s MWBE program.,,,BRONX,40.815959,-73.916354,1,17,71,2097027,2022940002,Melrose South-Mott Haven North
FY16 4711,2016,Local,Torres,Wildlife Conservation Society,131740011,Cleared,10000,DCLA,Bronx Zoo - Discovery Guide Program,2300 Southern Boulevard,,Bronx,NY,10460,Funds will support participation by local teens in the discovery guide program,,,BRONX,40.850669,-73.88242,6,15,334,2116700,2031200020,park-cemetery-etc-Bronx
FY16 1681,2016,Local,Salamanca,Friends of Crotona Park,134122378,Cleared,10000,DPR,,1591 Fulton Avenue,,Bronx,New YorkNY,10457,Funding to support seasonal programming at Crotona Park.,,,BRONX,40.838579,-73.899463,3,16,167,2009651,2029290028,Claremont-Bathgate
FY16 3860,2016,Local,Garodnick,"Resources for Children with Special Needs, Inc.",112594790,Cleared,3500,DOHMH,,116 E 16th Street 5th Floor,,New York,NY,10003,To support one parent workshop in Council District 4 and provide free one-on-one assistance to Council District 4 families.,,,MANHATTAN,40.73548,-73.98828,5,2,50,1017815,1008710070,Gramercy
FY16 2094,2016,Boro,Manhattan Delegation,"Housing Court Answers, Inc.",133317188,Cleared,10556,HPD,,125 Maiden Lane,,New York,New YorkNY,10038,"To support court monitoring; Spring training series to educate advocates on housing and court issues; and to pay the costs of our newsletter, information sheets and other publications as well as the design and maintenance of organization website.",,,MANHATTAN,40.706397,-74.006341,1,1,1502,1087484,1000707501,Battery Park City-Lower Manhattan
FY16 1936,2016,Local,Constantinides,"HANAC, Inc.",112290832,Cleared,7000,DYCD,,49 W 45th Street 4th Floor,,New York,New YorkNY,10036,Funds will be used to provide case management and counseling services in District 22,,,MANHATTAN,40.756087,-73.981072,5,4,96,1034242,1012610015,Midtown-Midtown South
FY16 5823,2016,Children Under Five,,"Jewish Board of Family and Children's Services, Inc. (aka Pride of Judea)",135564937,Cleared,100000,DOHMH,,135 West 50th St,,New York,New YorkNY,10020-1201,"This allocation funds community-based outpatient mental health clinics throughout the City to provide mental health treatment for children age five and under. Mental health treatment activities include, but are not limited to, screening and clinical evaluation; individual, small group and child-parent psychotherapy; trauma-informed interventions (trauma-informed care is an approach to engaging people with histories of trauma that recognizes the presence of trauma symptoms and acknowledges the role that trauma has played in their lives); and consultation to pediatricians, preschool teachers and child welfare workers.",,,MANHATTAN,40.760374,-73.981533,5,4,131,1022708,1010030005,Midtown-Midtown South
FY16 1749,2016,Local,Ulrich,"Gateway Bike and Boathouse, Inc.",262745119,Cleared,5000,DYCD,,246 Beach 127th St,,Belle Harbor,New YorkNY,11694,"Funds will be used to purchase watercraft that are suitable for both children and adults including but not limited to kayaks, rowing shells and stand-up paddleboards.",,,QUEENS,40.577853,-73.847024,14,32,93401,4304720,4162220061,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
FY16 0198,2016,Youth,Richards,"Arverne Church Of God, Inc.",113031878,Cleared,5000,DYCD,,1332 Central Avenue,,Far Rockaway,New YorkNY,11691,"Through Operation Get Real with D.R.U.G.S, where DRUGS is an acronym for Doing Right Under Guidance and Supervision, Funds will be used for staff, insurance, recreational equipment and food for events.",,,QUEENS,40.606844,-73.749975,14,31,103202,4297944,4155350062,Far Rockaway-Bayswater
FY16 4394,2016,Local,Miller,"Sutphin Boulevard District Management Association, Inc.",300253124,Cleared,5000,DYCD,,89-00 Sutphin Boulevard,Suite 204C,Jamaica,New YorkNY,11435,The AirTrain Jazz Festival is a series of concerts that serves as a cultural greeting to those traveling through Jamaica's AirTrain station. The requested funds will be used to produce 25 jazz concerts inside the AirTrain station on Sutphin Blvd. at Jamaica station. The requested amount will cover the jazz performers fee for service.,,,QUEENS,40.703702,-73.808746,12,24,240,4206748,4096760007,Jamaica
FY16 5682,2016,Cultural After-School Adventure (CASA),Cornegy,Purelements: An Evolution in Dance,205332584,Cleared,20000,DCLA,Boys & Girls High School,1958 Fulton Street,409,Brooklyn,New YorkNY,11233,This funding supports after-school programs that are in partnership with cultural programs and institutions to provide arts enrichment citywide.,,,BROOKLYN,40.678793,-73.920384,3,41,301,3042090,3015480019,Ocean Hill
FY16 2157,2016,Anti-Poverty,Constantinides,"Jacob A. Riis Neighborhood Settlement, Inc.",111729398,Cleared,10000,DYCD,,10-25 41st Avenue,,Long Island City,New YorkNY,11101,"Funding will be used to support education programming, case management, and legal services for immigrant populations.",,,QUEENS,40.755488,-73.945328,1,26,25,4433386,4004700100,Queensbridge-Ravenswood-Long Island City
FY16 0304,2016,Aging,Williams,"Bed-Stuy Campaign Against Hunger, Inc.",200934854,Cleared,4000,DFTA,,2010 Fulton Street,,Brooklyn,New YorkNY,11233,"Funds will be used to support the organization in providing seniors with the Health 360 Series program that aims to  improve senior health and quality of life through health checks, outreach concerning food and benefits access, and free seasonal tax prep.",,,BROOKLYN,40.678643,-73.917677,3,41,301,3042111,3015490016,Ocean Hill
FY16 6342,2016,Food Pantries,Manhattan Delegation,New York Common Pantry,133127972,Cleared,10970,DYCD,,8 East 109th Street,,New York,NY,10029,"This allocation represents a restoration of $1.32 million from Fiscal 2015, as well as an enhancement of $612,000. This allocation represents funding to support a number of food pantries and soup kitchens citywide.",,,MANHATTAN,40.795967,-73.949119,11,9,17401,1051594,1016140066,East Harlem South
FY16 3846,2016,Local,Levine,Research Foundation of the City University of New York,131988190,Cleared,2500,CUNY,,160 Convent Avenue NAC 4107,,New York,New YorkNY,10031,"To support CUNY Dominican Studies Institute's research project involving the study of Dominicans who arrived in New York City through the port of Ellis Island between 1892 and 1924, an exodus that has remained unexplored from a macro perspective.",,,MANHATTAN,40.819196,-73.950221,9,9,21703,1084081,1019570200,Manhattanville
FY16 5260,2016,Cultural After-School Adventure (CASA),Koslowitz,New York Hall of Science,112104059,Cleared,20000,DCLA,Public School 139,47-01 111th Street,,Queens,NY,11368,This funding supports after-school programs that are in partnership with cultural programs and institutions to provide arts enrichment citywide.,,,QUEENS,40.747399,-73.853546,81,21,38302,4441124,4020180001,park-cemetery-etc-Queens
FY16 6336,2016,Food Pantries,Manhattan Delegation,"Salem Community Service Council, Inc.",132665561,Cleared,11656,DYCD,,211 West 129th Street,,New York,NY,10027,"This allocation represents a restoration of $1.32 million from Fiscal 2015, as well as an enhancement of $612,000. This allocation represents funding to support a number of food pantries and soup kitchens citywide.",,,MANHATTAN,40.811566,-73.946589,10,9,224,1058684,1019330026,Central Harlem North-Polo Grounds
FY16 2444,2016,Local,Chin,Legal Information for Families Today (LIFT),133910567,Cleared,3500,MOCJ,,32 Court Street,,Brooklyn,New YorkNY,11201,To produce and distribute multilingual educational materials on issues related to navigating family courts.,,,BROOKLYN,40.693014,-73.990758,2,33,9,3002248,3002550044,Brooklyn Heights-Cobble Hill
FY16 7368,2016,Local,Ulrich,ACTS Community Development Corporation,10679652,Cleared,5000,DYCD,,2113 Mermaid Ave,,Brooklyn,New YorkNY,11224,"Funds will be used to cover operational expenses including pool rental, instructors, insurance and equipment fees for swim programs",,,BROOKLYN,40.576256,-73.988207,13,47,326,3343387,3070170102,Seagate-Coney Island
FY16 2432,2016,Local,Cabrera,Legal Aid Society,135562265,Cleared,10000,DSS/HRA,,The Legal Aid Society,199 Water Street,New York,NY,10038,"The funds will support Citywide Civil Legal Services in District 14 including housing, education, elder law, government benefits, foreclosure prevention, homeless rights, health, employment, low-wage worker, immigration, family/domestic violence, law reform, consumer law, disability law, and community development work.",,,,,,,,,,,
FY16 4962,2016,Cancer Initiative,,Ralph Lauren Center for Cancer Care and Prevention,20597827,Cleared,100000,DOHMH,,1919 Madison Avenue 2,,New York,New YorkNY,10035-2745,"This allocation supports various screening, education and supportive services for breast, colon, and ovarian cancer.",,,MANHATTAN,40.804773,-73.941382,11,9,198,1081462,1017480035,East Harlem North
FY16 3644,2016,Youth,Richards,"Publicolor, Inc.",133912768,Cleared,5000,DYCD,,149 Madison Avenue Suite 1201,,New York,New YorkNY,10016,Support from Council Member Donovan Richards will help transform an under-performing school or a struggling community facility or playground in District 31 during the 2015-16 school year.,,,MANHATTAN,40.746333,-73.983991,5,2,74,1016997,1008610057,Midtown-Midtown South
FY16 1645,2016,Youth,Lander,Fort Hamilton Hockey Corporation,562629871,Cleared,5000,DYCD,,1347 EAST 17TH STREET APT 4C,,BROOKLYN,New YorkNY,11230,Equipment purchase and facility maintenance,,,BROOKLYN,40.617157,-73.957933,14,48,538,3181074,3067460096,Midwood
FY16 4641,2016,Local,Speaker,Voices of Community Activists & Leaders (VOCAL-NY),134094385,Cleared,25000,DYCD,,80A Fourth Avenue,,Brooklyn,NY,11217,"To provide Know Your Rights workshops to inform people of their legal rights during police encounters (including stop, question and frisk) and role play de-escalation strategies in order to stay safe and calm.  Funding will support community organizing, the trainings, and transportation assistance (i.e. roundtrip metrocard) for participants on a fixed income and supplies.",,,BROOKLYN,40.682102,-73.979885,2,33,127,3006002,3003890041,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
FY16 7825,2016,Communities for Healthy Food,,Northeast Brooklyn Housing Development Corporation,112737223,Cleared,125000,DYCD,,132 Ralph Avenue,,Brooklyn,New YorkNY,11233-1773,"This allocation supports the Communities for Healthy Food Initiative, which integrates access to healthy, affordable food with community outreach, nutrition education, and cooking classes in a place-based program model.",,,BROOKLYN,40.685388,-73.923217,3,41,383,3046317,3016630048,Stuyvesant Heights
FY16 6310,2016,Food Pantries,Brooklyn Delegation,"Bed-Stuy Campaign Against Hunger, Inc.",200934854,Cleared,5000,DYCD,,2010 Fulton Street,,Brooklyn,New YorkNY,11233,"This allocation represents a restoration of $1.32 million from Fiscal 2015, as well as an enhancement of $612,000. This allocation represents funding to support a number of food pantries and soup kitchens citywide.",,,BROOKLYN,40.678643,-73.917677,3,41,301,3042111,3015490016,Ocean Hill
FY16 3761,2016,Aging,Constantinides,"Queensboro Council for Social Welfare, Inc.",111817497,Cleared,5000,DFTA,,27-40 Hoyt Avenue South,2nd Floor,Astoria,New YorkNY,11102-2035,Funding will be used to support local presentations and a referral program to help seniors with health and financial information.,,,QUEENS,40.771857,-73.9198,1,22,69,4537921,4008390001,Old Astoria
FY16 0379,2016,Local,Cornegy,"Black Veterans for Social Justice, Inc.",112608983,Cleared,15000,DYCD,,665 Willoughby Avenue,,Brooklyn,New YorkNY,11206-0000,"To provide employment, housing counseling, and service coordination for homeless and at-risk veterans and to assist veterans with bad conduct ratings, obtaining service upgrades, and to facilitate BVSJ program services for veterans.",,,BROOKLYN,40.694636,-73.942633,3,36,283,3048929,3017610066,Stuyvesant Heights
FY16 7916,2016,SU-CASA,Grodenchik,"Catholic Charities Neighborhood Services, Inc.",112047151,Cleared,2000,DFTA,CCNS Bayside NSC,191 Joralemon Street,,Brooklyn,New YorkNY,11201-4306,SU-CASA awards being administered by DFTA will be used to offset related or administrative costs faced by senior centers to support the program.,,,BROOKLYN,40.692671,-73.991785,2,33,9,3002244,3002550008,Brooklyn Heights-Cobble Hill
FY16 1626,2016,Local,Espinal,"Forest Park Trust, Inc.",311558645,Cleared,25000,DPR,,Oak Ridge,One Forest Park,Woodhaven,New YorkNY,11421,"Funding will support children's programming, sports clinics, and gardening lessons for community and volunteers.",,,,,,,,,,,
FY16 4029,2016,Youth,Matteo,Seaman's Society for Children and Families,135563010,Cleared,1500,DYCD,,50 Bay Street,,Staten Island,New YorkNY,,"Funds will be used for program supplies, replacing aging computer systems and stipends for tutors.",,,,,,,,,,,
